#  pixel_depth  alphabetafraction   >  Analysis of alpha beta fraction
  165.000000    0.757860
  175.000000    0.753215
  185.000000    0.806175
  195.000000    0.811533
  205.000000    0.778609
  215.000000    0.756344
  225.000000    0.786642
  235.000000    0.754055
  245.000000    0.760439
  255.000000    0.720891
  265.000000    0.719326
  275.000000    0.728882
  285.000000    0.754667
  295.000000    0.740338
  305.000000    0.793617
  315.000000    0.767077
  325.000000    0.817689
  335.000000    0.826547
  345.000000    0.779160
  355.000000    0.736800
  365.000000    0.753658
  375.000000    0.761835
  385.000000    0.728444
  395.000000    0.732018
  405.000000    0.725782
  415.000000    0.746864
  425.000000    0.741181
  435.000000    0.748734
  445.000000    0.774975
  455.000000    0.811635
  465.000000    0.833280
  475.000000    0.813727
  485.000000    0.771203
  495.000000    0.794710
  505.000000    0.777289
  515.000000    0.768718
  525.000000    0.749054
  535.000000    0.760783
  545.000000    0.790749
  555.000000    0.810904
  565.000000    0.790732
  575.000000    0.780763
  585.000000    0.759656
  595.000000    0.699233
  605.000000    0.695740
  615.000000    0.700725
  625.000000    0.746943
  635.000000    0.763554
  645.000000    0.819940
  655.000000    0.824473
  665.000000    0.783718
  675.000000    0.797210
  685.000000    0.774031
  695.000000    0.733244
  705.000000    0.761966
  715.000000    0.774158
  725.000000    0.738930
  735.000000    0.733984
  745.000000    0.767766
  755.000000    0.707909
  765.000000    0.699105
  775.000000    0.709475
  785.000000    0.732772
  795.000000    0.730495
  805.000000    0.695683
  815.000000    0.708858
  825.000000    0.726485
  835.000000    0.711836
  845.000000    0.704624
  855.000000    0.743249
  865.000000    0.733265
  875.000000    0.731384
  885.000000    0.722087
  895.000000    0.714432
  905.000000    0.734061
  915.000000    0.736047
  925.000000    0.733468
  935.000000    0.744277
  945.000000    0.743127
  955.000000    0.744716
  965.000000    0.773591
  975.000000    0.766016
  985.000000    0.757289
  995.000000    0.719681
 1005.000000    0.677112
 1015.000000    0.693042
 1025.000000    0.706872
 1035.000000    0.738504
 1045.000000    0.758564
 1055.000000    0.761990
 1065.000000    0.792345
 1075.000000    0.803733
 1085.000000    0.754735
 1095.000000    0.754037
 1105.000000    0.763444
 1115.000000    0.770373
 1125.000000    0.754093
 1135.000000    0.722334
 1145.000000    0.668821
 1155.000000    0.678931
 1165.000000    0.717708
 1175.000000    0.761229
 1185.000000    0.804200
 1195.000000    0.812411
 1205.000000    0.816735
 1215.000000    0.773140
 1225.000000    0.697660
 1235.000000    0.629603
 1245.000000    0.621405
 1255.000000    0.653340
 1265.000000    0.684739
 1275.000000    0.689324
 1285.000000    0.693827
 1295.000000    0.688788
 1305.000000    0.658556
 1315.000000    0.646705
 1325.000000    0.610986
 1335.000000    0.643292
 1345.000000    0.638863
 1355.000000    0.654039
 1365.000000    0.659936
 1375.000000    0.689758
 1385.000000    0.724390
 1395.000000    0.718722
 1405.000000    0.723017
 1415.000000    0.728233
 1425.000000    0.741073
 1435.000000    0.697450
 1445.000000    0.646370
 1455.000000    0.684239
 1465.000000    0.791326
 1475.000000    0.823405
 1485.000000    0.758956
 1495.000000    0.701430
 1505.000000    0.669156
 1515.000000    0.690150
 1525.000000    0.736448
 1535.000000    0.738621
 1545.000000    0.751731
 1555.000000    0.724905
 1565.000000    0.759726
 1575.000000    0.743838
 1585.000000    0.713381
 1595.000000    0.719341
 1605.000000    0.712499
 1615.000000    0.733978
 1625.000000    0.745497
 1635.000000    0.769695
 1645.000000    0.756695
 1655.000000    0.692727
 1665.000000    0.701280
 1675.000000    0.714517
 1685.000000    0.746327
 1695.000000    0.730073
 1705.000000    0.730843
 1715.000000    0.702259
 1725.000000    0.710285
 1735.000000    0.720636
 1745.000000    0.765829
 1755.000000    0.733150
 1765.000000    0.742672
 1775.000000    0.728450
 1785.000000    0.756177
 1795.000000    0.800595
 1805.000000    0.797215
